# k =   0.000000   0.000000   0.000000 spin = 1
# <ib|Sigma_CH[1..Nb]|ib> (eV), partial and symmetrized sum with up to Nb "inner" bands
# Reporting only VBM and CBM, use 'full_ch_conv_log 1' keyword for full report.
# 1/N extrap for CH(vbm) CH(cbm) diff =  -7.24808800E+00  -6.80374616E+00   4.44341836E-01
# Error est. for CH(vbm) CH(cbm) diff =   8.62079440E-01   8.59145881E-01  -2.93355948E-03
#    Nb          CH(vbm)          CH(cbm)             diff
    118  -5.37743448E+00  -4.97695825E+00   4.00476230E-01
    119  -5.38502067E+00  -4.98480970E+00   4.00210972E-01
    120  -5.39267009E+00  -4.99272446E+00   3.99945636E-01
    121  -5.39870554E+00  -4.99968408E+00   3.99021456E-01
    122  -5.40494285E+00  -5.00785175E+00   3.97091102E-01
    123  -5.41177165E+00  -5.01573825E+00   3.96033396E-01
    124  -5.41828537E+00  -5.02349371E+00   3.94791664E-01
    125  -5.42373483E+00  -5.03077598E+00   3.92958848E-01
    126  -5.42963731E+00  -5.03739725E+00   3.92240052E-01
    127  -5.43675134E+00  -5.04417240E+00   3.92578937E-01
    128  -5.44413023E+00  -5.05105481E+00   3.93075423E-01
    129  -5.45000197E+00  -5.05764484E+00   3.92357134E-01
    130  -5.45589282E+00  -5.06345995E+00   3.92432870E-01
    131  -5.46206283E+00  -5.06979700E+00   3.92265826E-01
    132  -5.46876250E+00  -5.07724831E+00   3.91514190E-01
    133  -5.47501876E+00  -5.08496469E+00   3.90054073E-01
    134  -5.48093777E+00  -5.09150098E+00   3.89436791E-01
    135  -5.48709327E+00  -5.09846019E+00   3.88633076E-01
    136  -5.49463107E+00  -5.10568616E+00   3.88944917E-01
    137  -5.50184909E+00  -5.11427536E+00   3.87573724E-01
    138  -5.50959803E+00  -5.12373246E+00   3.85865563E-01
    139  -5.51728029E+00  -5.13396191E+00   3.83318383E-01
    140  -5.52516942E+00  -5.14454959E+00   3.80619827E-01
    141  -5.53207703E+00  -5.15210035E+00   3.79976685E-01
    142  -5.54009216E+00  -5.16019822E+00   3.79893944E-01
    143  -5.54790033E+00  -5.16898111E+00   3.78919219E-01
    144  -5.55520393E+00  -5.17724352E+00   3.77960413E-01
    145  -5.56358495E+00  -5.18741938E+00   3.76165568E-01
    146  -5.57206936E+00  -5.19556372E+00   3.76505635E-01
    147  -5.57951041E+00  -5.20386284E+00   3.75647574E-01
    148  -5.58873913E+00  -5.21421119E+00   3.74527941E-01
    149  -5.59609798E+00  -5.22190157E+00   3.74196405E-01
    150  -5.60322090E+00  -5.23192169E+00   3.71299210E-01
    151  -5.61114179E+00  -5.24033037E+00   3.70811428E-01
    152  -5.61944210E+00  -5.25642098E+00   3.63021112E-01
    153  -5.62804341E+00  -5.26656126E+00   3.61482145E-01
    154  -5.63682878E+00  -5.27752847E+00   3.59300317E-01
    155  -5.64564264E+00  -5.28688413E+00   3.58758509E-01
    156  -5.65451270E+00  -5.29747104E+00   3.57041663E-01
    157  -5.66250458E+00  -5.30638832E+00   3.56116260E-01
    158  -5.67132920E+00  -5.31403970E+00   3.57289494E-01
    159  -5.67843367E+00  -5.32241177E+00   3.56021898E-01
    160  -5.68668040E+00  -5.33134170E+00   3.55338695E-01
    161  -5.69422092E+00  -5.34119306E+00   3.53027864E-01
    162  -5.70166944E+00  -5.34901381E+00   3.52655628E-01
    163  -5.70969629E+00  -5.35720810E+00   3.52488184E-01
    164  -5.71848978E+00  -5.36706543E+00   3.51424353E-01
    165  -5.72745818E+00  -5.37600432E+00   3.51453860E-01
    166  -5.73558477E+00  -5.38488877E+00   3.50696002E-01
    167  -5.74370152E+00  -5.39437865E+00   3.49322873E-01
    168  -5.75181640E+00  -5.40272232E+00   3.49094085E-01
    169  -5.76021233E+00  -5.41033832E+00   3.49874010E-01
    170  -5.76967197E+00  -5.41810838E+00   3.51563590E-01
    171  -5.77772494E+00  -5.42660253E+00   3.51122409E-01
    172  -5.78734860E+00  -5.43542374E+00   3.51924859E-01
    173  -5.79543829E+00  -5.44261830E+00   3.52819982E-01
    174  -5.80502421E+00  -5.45102295E+00   3.54001264E-01
    175  -5.81411395E+00  -5.45776057E+00   3.56353384E-01
    176  -5.82298425E+00  -5.46515581E+00   3.57828440E-01
    177  -5.83358202E+00  -5.47314269E+00   3.60439335E-01
    178  -5.84261623E+00  -5.48054429E+00   3.62071937E-01
    179  -5.85153455E+00  -5.48699807E+00   3.64536484E-01
    180  -5.85972709E+00  -5.49461874E+00   3.65108346E-01
    181  -5.86860198E+00  -5.50261192E+00   3.65990055E-01
    182  -5.87780515E+00  -5.50971974E+00   3.68085415E-01
    183  -5.88609039E+00  -5.51698299E+00   3.69107397E-01
    184  -5.89468677E+00  -5.52500938E+00   3.69677390E-01
    185  -5.90256377E+00  -5.53203322E+00   3.70530554E-01
    186  -5.91127369E+00  -5.54054518E+00   3.70728502E-01
    187  -5.91979177E+00  -5.54755733E+00   3.72234440E-01
    188  -5.92815485E+00  -5.55596485E+00   3.72189997E-01
    189  -5.93610725E+00  -5.56329785E+00   3.72809400E-01
    190  -5.94398262E+00  -5.57135651E+00   3.72626106E-01
    191  -5.95239915E+00  -5.57961192E+00   3.72787230E-01
    192  -5.95949592E+00  -5.58600486E+00   3.73491062E-01
    193  -5.96751354E+00  -5.59242633E+00   3.75087213E-01
    194  -5.97551177E+00  -5.59793968E+00   3.77572090E-01
    195  -5.98296657E+00  -5.60410350E+00   3.78863064E-01
    196  -5.99046233E+00  -5.61068229E+00   3.79780043E-01
    197  -5.99708007E+00  -5.61626939E+00   3.80810680E-01
    198  -6.00445632E+00  -5.62205635E+00   3.82399965E-01
    199  -6.01098522E+00  -5.62790915E+00   3.83076070E-01
    200  -6.01788922E+00  -5.63440456E+00   3.83484658E-01
    201  -6.02408694E+00  -5.64009073E+00   3.83996213E-01
    202  -6.03119971E+00  -5.64656796E+00   3.84631748E-01
    203  -6.03740115E+00  -5.65236727E+00   3.85033884E-01
    204  -6.04360669E+00  -5.65744782E+00   3.86158877E-01
    205  -6.04993410E+00  -5.66261487E+00   3.87319227E-01
    206  -6.05666758E+00  -5.66800386E+00   3.88663717E-01
    207  -6.06346929E+00  -5.67352090E+00   3.89948385E-01
    208  -6.07028272E+00  -5.67886722E+00   3.91415501E-01
    209  -6.07610494E+00  -5.68393256E+00   3.92172378E-01
    210  -6.08183232E+00  -5.68961157E+00   3.92220749E-01
    211  -6.08710549E+00  -5.69434859E+00   3.92756899E-01
    212  -6.09306736E+00  -5.70023723E+00   3.92830121E-01
    213  -6.09892419E+00  -5.70494982E+00   3.93974369E-01
    214  -6.10471108E+00  -5.71142250E+00   3.93288580E-01
    215  -6.10978945E+00  -5.71668099E+00   3.93108465E-01
    216  -6.11520922E+00  -5.72176473E+00   3.93444494E-01
    217  -6.12102848E+00  -5.72768940E+00   3.93339076E-01
    218  -6.12708179E+00  -5.73439997E+00   3.92681815E-01
    219  -6.13350119E+00  -5.74077085E+00   3.92730344E-01
    220  -6.13972370E+00  -5.74678100E+00   3.92942702E-01
    221  -6.14547714E+00  -5.75306143E+00   3.92415709E-01
    222  -6.15122972E+00  -5.75980776E+00   3.91421966E-01
    223  -6.15687636E+00  -5.76551621E+00   3.91360151E-01
    224  -6.16280621E+00  -5.77254115E+00   3.90265066E-01
    225  -6.16818550E+00  -5.77795114E+00   3.90234362E-01
    226  -6.17290787E+00  -5.78287777E+00   3.90030108E-01
    227  -6.17764941E+00  -5.78727259E+00   3.90376821E-01
    228  -6.18330194E+00  -5.79326177E+00   3.90040173E-01
    229  -6.18855832E+00  -5.79824299E+00   3.90315338E-01
    230  -6.19339053E+00  -5.80319197E+00   3.90198567E-01
    231  -6.19825896E+00  -5.80793216E+00   3.90326797E-01
    232  -6.20316858E+00  -5.81229522E+00   3.90873358E-01
    233  -6.20886274E+00  -5.81805533E+00   3.90807414E-01
    234  -6.21388856E+00  -5.82357423E+00   3.90314327E-01
    235  -6.21927873E+00  -5.82846182E+00   3.90816909E-01
    236  -6.22399747E+00  -5.83251541E+00   3.91482065E-01
    237  -6.22885956E+00  -5.83696933E+00   3.91890231E-01
    238  -6.23327205E+00  -5.84166015E+00   3.91611897E-01
    239  -6.23783952E+00  -5.84567786E+00   3.92161659E-01
    240  -6.24230630E+00  -5.84991996E+00   3.92386336E-01
    241  -6.24684927E+00  -5.85445751E+00   3.92391755E-01
    242  -6.25163336E+00  -5.85866884E+00   3.92964520E-01
    243  -6.25594590E+00  -5.86301109E+00   3.92934810E-01
    244  -6.26056740E+00  -5.86672000E+00   3.93847399E-01
    245  -6.26431326E+00  -5.87020268E+00   3.94110581E-01
    246  -6.26829749E+00  -5.87416812E+00   3.94129371E-01
    247  -6.27315915E+00  -5.87824739E+00   3.94911761E-01
    248  -6.27737308E+00  -5.88266685E+00   3.94706235E-01
    249  -6.28132478E+00  -5.88640821E+00   3.94916570E-01
    250  -6.28556889E+00  -5.89016647E+00   3.95402423E-01
    251  -6.28988397E+00  -5.89447370E+00   3.95410277E-01
    252  -6.29391654E+00  -5.89886953E+00   3.95047016E-01
    253  -6.29877656E+00  -5.90319899E+00   3.95577569E-01
    254  -6.30279516E+00  -5.90752848E+00   3.95266680E-01
    255  -6.30752547E+00  -5.91169493E+00   3.95830542E-01
    256  -6.31193666E+00  -5.91660878E+00   3.95327877E-01
    257  -6.31593059E+00  -5.92111155E+00   3.94819037E-01
    258  -6.31983215E+00  -5.92541819E+00   3.94413964E-01
    259  -6.32408658E+00  -5.92927536E+00   3.94811215E-01
    260  -6.32781033E+00  -5.93380548E+00   3.94004851E-01
    261  -6.33176009E+00  -5.93832956E+00   3.93430530E-01
    262  -6.33524953E+00  -5.94211322E+00   3.93136309E-01
    263  -6.33888816E+00  -5.94559623E+00   3.93291931E-01
    264  -6.34311086E+00  -5.94935101E+00   3.93759851E-01
    265  -6.34670256E+00  -5.95266893E+00   3.94033634E-01
    266  -6.35073180E+00  -5.95645620E+00   3.94275603E-01
    267  -6.35467768E+00  -5.96026281E+00   3.94414868E-01
    268  -6.35848571E+00  -5.96398695E+00   3.94498760E-01
    269  -6.36159252E+00  -5.96684217E+00   3.94750345E-01
    270  -6.36497352E+00  -5.97020943E+00   3.94764092E-01
    271  -6.36838374E+00  -5.97336251E+00   3.95021233E-01
    272  -6.37208004E+00  -5.97682534E+00   3.95254705E-01
    273  -6.37597195E+00  -5.98011036E+00   3.95861589E-01
    274  -6.37923650E+00  -5.98330265E+00   3.95933846E-01
    275  -6.38299768E+00  -5.98680790E+00   3.96189780E-01
    276  -6.38650121E+00  -5.99011023E+00   3.96390979E-01
    277  -6.39026931E+00  -5.99353477E+00   3.96734543E-01
    278  -6.39432327E+00  -5.99723266E+00   3.97090607E-01
    279  -6.39779550E+00  -6.00068309E+00   3.97112413E-01
    280  -6.40100417E+00  -6.00347027E+00   3.97533903E-01
    281  -6.40471160E+00  -6.00725001E+00   3.97461588E-01
    282  -6.40806038E+00  -6.01026547E+00   3.97794909E-01
    283  -6.41196144E+00  -6.01456480E+00   3.97396643E-01
    284  -6.41536325E+00  -6.01812114E+00   3.97242111E-01
    285  -6.41929533E+00  -6.02253862E+00   3.96756708E-01
    286  -6.42282730E+00  -6.02575220E+00   3.97075099E-01
    287  -6.42651197E+00  -6.02947707E+00   3.97034899E-01
    288  -6.42993624E+00  -6.03290775E+00   3.97028490E-01
    289  -6.43319941E+00  -6.03599900E+00   3.97200415E-01
    290  -6.43645148E+00  -6.03963316E+00   3.96818321E-01
    291  -6.43994107E+00  -6.04339078E+00   3.96550290E-01
    292  -6.44318624E+00  -6.04655715E+00   3.96629094E-01
    293  -6.44637321E+00  -6.05013336E+00   3.96239844E-01
    294  -6.44918448E+00  -6.05316850E+00   3.96015980E-01
    295  -6.45254526E+00  -6.05708624E+00   3.95459018E-01
    296  -6.45559777E+00  -6.06046470E+00   3.95133074E-01
    297  -6.45834057E+00  -6.06342609E+00   3.94914479E-01
    298  -6.46122140E+00  -6.06660082E+00   3.94620572E-01
    299  -6.46431293E+00  -6.06994450E+00   3.94368434E-01
    300  -6.46723962E+00  -6.07278629E+00   3.94453333E-01
# k =  -0.000000   0.250000   0.250000 spin = 1
# <ib|Sigma_CH[1..Nb]|ib> (eV), partial and symmetrized sum with up to Nb "inner" bands
# Reporting only VBM and CBM, use 'full_ch_conv_log 1' keyword for full report.
# 1/N extrap for CH(vbm) CH(cbm) diff =  -7.28305070E+00  -6.70390023E+00   5.79150472E-01
# Error est. for CH(vbm) CH(cbm) diff =   8.82021776E-01   8.38787165E-01  -4.32346107E-02
#    Nb          CH(vbm)          CH(cbm)             diff
      1  -1.79599715E-03  -6.11029019E-03  -4.31429304E-03
      2  -3.56548839E-03  -1.18920488E-02  -8.32656042E-03
      3  -5.48342790E-03  -1.85454938E-02  -1.30620659E-02
      4  -7.34140903E-03  -2.47577444E-02  -1.74163353E-02
      5  -1.51290083E-02  -6.17322768E-02  -4.66032685E-02
      6  -2.24925865E-02  -8.79208463E-02  -6.54282598E-02
      7  -3.14909484E-02  -1.77748064E-01  -1.46257116E-01
      8  -3.99825041E-02  -2.50061753E-01  -2.10079249E-01
      9  -4.39723953E-02  -3.26558522E-01  -2.82586126E-01
     10  -4.71859903E-02  -3.66450897E-01  -3.19264907E-01
     11  -4.99840843E-02  -3.92106189E-01  -3.42122105E-01
     12  -5.36432714E-02  -4.56303058E-01  -4.02659786E-01
     13  -5.69512604E-02  -5.55198247E-01  -4.98246986E-01
     14  -6.03594809E-02  -6.71084923E-01  -6.10725442E-01
     15  -6.15291115E-02  -6.78935376E-01  -6.17406264E-01
     16  -6.26245554E-02  -6.86394452E-01  -6.23769896E-01
     17  -1.22833749E-01  -7.16169313E-01  -5.93335564E-01
     18  -1.82949634E-01  -7.45192257E-01  -5.62242622E-01
     19  -3.30292934E-01  -7.65040328E-01  -4.34747393E-01
     20  -4.81134682E-01  -7.86419934E-01  -3.05285251E-01
     21  -6.24645744E-01  -8.07385466E-01  -1.82739723E-01
     22  -7.67873739E-01  -8.28755873E-01  -6.08821343E-02
     23  -9.25084645E-01  -8.90961218E-01   3.41234269E-02
     24  -1.09152595E+00  -9.55820228E-01   1.35705717E-01
     25  -1.10377497E+00  -9.75464123E-01   1.28310842E-01
     26  -1.11033849E+00  -9.92614864E-01   1.17723629E-01
     27  -1.11616437E+00  -1.00939954E+00   1.06764833E-01
     28  -1.12021674E+00  -1.02506683E+00   9.51499034E-02
     29  -1.12267275E+00  -1.03096324E+00   9.17095081E-02
     30  -1.12597150E+00  -1.03686263E+00   8.91088660E-02
     31  -1.12986099E+00  -1.04142990E+00   8.84310966E-02
     32  -1.13360296E+00  -1.04532436E+00   8.82785954E-02
     33  -1.13757800E+00  -1.05089134E+00   8.66866633E-02
     34  -1.14134676E+00  -1.05542542E+00   8.59213416E-02
     35  -1.14317241E+00  -1.06406070E+00   7.91117030E-02
     36  -1.14439022E+00  -1.07290038E+00   7.14898454E-02
     37  -1.14581837E+00  -1.08559790E+00   6.02204710E-02
     38  -1.14685872E+00  -1.09721669E+00   4.96420310E-02
     39  -1.22813116E+00  -1.28066219E+00  -5.25310314E-02
     40  -1.30564753E+00  -1.45282122E+00  -1.47173688E-01
     41  -1.32116184E+00  -1.49377982E+00  -1.72617982E-01
     42  -1.33106816E+00  -1.52349772E+00  -1.92429558E-01
     43  -1.33322921E+00  -1.53523451E+00  -2.02005294E-01
     44  -1.33429223E+00  -1.54520608E+00  -2.10913854E-01
     45  -1.33570906E+00  -1.54883065E+00  -2.13121585E-01
     46  -1.33664610E+00  -1.55136466E+00  -2.14718554E-01
     47  -1.34029869E+00  -1.56168438E+00  -2.21385692E-01
     48  -1.34419599E+00  -1.57171213E+00  -2.27516149E-01
     49  -1.34786250E+00  -1.57937094E+00  -2.31508441E-01
     50  -1.35116276E+00  -1.58598507E+00  -2.34822311E-01
     51  -1.35551345E+00  -1.59542163E+00  -2.39908180E-01
     52  -1.35849039E+00  -1.60322605E+00  -2.44735652E-01
     53  -1.36119694E+00  -1.60871448E+00  -2.47517534E-01
     54  -1.36360088E+00  -1.61286356E+00  -2.49262687E-01
     55  -1.36641086E+00  -1.61972279E+00  -2.53311934E-01
     56  -1.36947371E+00  -1.62633862E+00  -2.56864905E-01
     57  -1.37084631E+00  -1.62925827E+00  -2.58411964E-01
     58  -1.37197448E+00  -1.63207379E+00  -2.60099315E-01
     59  -1.45965961E+00  -1.68108705E+00  -2.21427441E-01
     60  -1.53461754E+00  -1.73729712E+00  -2.02679577E-01
     61  -1.69446628E+00  -1.80620353E+00  -1.11737248E-01
     62  -1.88676277E+00  -1.84958162E+00   3.71811475E-02
     63  -1.97049113E+00  -1.86852420E+00   1.01966931E-01
     64  -2.13443339E+00  -1.95973263E+00   1.74700760E-01
     65  -2.17321864E+00  -1.97441048E+00   1.98808158E-01
     66  -2.19356963E+00  -1.98712170E+00   2.06447932E-01
     67  -2.26346293E+00  -2.00486571E+00   2.58597222E-01
     68  -2.32391154E+00  -2.03178602E+00   2.92125519E-01
     69  -2.45327338E+00  -2.05519201E+00   3.98081368E-01
     70  -2.59879764E+00  -2.07820323E+00   5.20594411E-01
     71  -2.70990553E+00  -2.10567178E+00   6.04233748E-01
     72  -2.73602775E+00  -2.12010230E+00   6.15925449E-01
     73  -2.79948844E+00  -2.14180194E+00   6.57686503E-01
     74  -2.85705511E+00  -2.15954628E+00   6.97508826E-01
     75  -2.93567468E+00  -2.18151392E+00   7.54160758E-01
     76  -3.03552561E+00  -2.20234294E+00   8.33182664E-01
     77  -3.11497723E+00  -2.21922814E+00   8.95749082E-01
     78  -3.19239236E+00  -2.23253987E+00   9.59852486E-01
     79  -3.27621239E+00  -2.24373162E+00   1.03248077E+00
     80  -3.40778050E+00  -2.26200840E+00   1.14577209E+00
     81  -3.91331528E+00  -2.32630615E+00   1.58700914E+00
     82  -4.75149965E+00  -2.39732920E+00   2.35417045E+00
     83  -4.79121674E+00  -3.22759349E+00   1.56362325E+00
     84  -4.83375934E+00  -3.54492151E+00   1.28883782E+00
     85  -4.89123359E+00  -3.74350755E+00   1.14772604E+00
     86  -4.95480809E+00  -3.91956177E+00   1.03524631E+00
     87  -4.98514747E+00  -4.04551348E+00   9.39633986E-01
     88  -5.02609759E+00  -4.20018772E+00   8.25909876E-01
     89  -5.03590712E+00  -4.23823946E+00   7.97667660E-01
     90  -5.04620633E+00  -4.26329139E+00   7.82914932E-01
     91  -5.05864035E+00  -4.29547430E+00   7.63166052E-01
     92  -5.07565587E+00  -4.35513087E+00   7.20525002E-01
     93  -5.09067556E+00  -4.38463700E+00   7.06038559E-01
     94  -5.10048483E+00  -4.40790300E+00   6.92581830E-01
     95  -5.10987997E+00  -4.42958500E+00   6.80294962E-01
     96  -5.11734029E+00  -4.44326908E+00   6.74071210E-01
     97  -5.12665172E+00  -4.46198875E+00   6.64662970E-01
     98  -5.13477785E+00  -4.47882133E+00   6.55956515E-01
     99  -5.14393640E+00  -4.49888727E+00   6.45049134E-01
    100  -5.15498302E+00  -4.52062257E+00   6.34360451E-01
    101  -5.16541629E+00  -4.53983617E+00   6.25580114E-01
    102  -5.17840066E+00  -4.55907883E+00   6.19321827E-01
    103  -5.18739390E+00  -4.57468580E+00   6.12708097E-01
    104  -5.19627496E+00  -4.58664359E+00   6.09631373E-01
    105  -5.20439091E+00  -4.60315065E+00   6.01240264E-01
    106  -5.21297305E+00  -4.61953342E+00   5.93439632E-01
    107  -5.22135170E+00  -4.63399558E+00   5.87356112E-01
    108  -5.22978730E+00  -4.64958485E+00   5.80202452E-01
    109  -5.23831956E+00  -4.66596982E+00   5.72349741E-01
    110  -5.24625929E+00  -4.68057110E+00   5.65688188E-01
    111  -5.25441102E+00  -4.69651688E+00   5.57894135E-01
    112  -5.26286238E+00  -4.71097062E+00   5.51891754E-01
    113  -5.27139846E+00  -4.72472706E+00   5.46671393E-01
    114  -5.27977595E+00  -4.73861490E+00   5.41161051E-01
    115  -5.28763223E+00  -4.75112194E+00   5.36510290E-01
    116  -5.29482012E+00  -4.76461057E+00   5.30209551E-01
    117  -5.30233445E+00  -4.77568073E+00   5.26653725E-01
    118  -5.31022042E+00  -4.78806223E+00   5.22158193E-01
    119  -5.31808680E+00  -4.79774305E+00   5.20343750E-01
    120  -5.32516642E+00  -4.80855102E+00   5.16615401E-01
    121  -5.33160505E+00  -4.81756666E+00   5.14038394E-01
    122  -5.33825805E+00  -4.82811456E+00   5.10143490E-01
    123  -5.34541423E+00  -4.83846011E+00   5.06954116E-01
    124  -5.35210056E+00  -4.84648026E+00   5.05620296E-01
    125  -5.35742434E+00  -4.85426335E+00   5.03160989E-01
    126  -5.36371974E+00  -4.86123895E+00   5.02480790E-01
    127  -5.37141518E+00  -4.87063414E+00   5.00781037E-01
    128  -5.37897543E+00  -4.88040946E+00   4.98565963E-01
    129  -5.38521851E+00  -4.88852462E+00   4.96693892E-01
    130  -5.39108134E+00  -4.89565291E+00   4.95428428E-01
    131  -5.39730922E+00  -4.90295968E+00   4.94349540E-01
    132  -5.40541762E+00  -4.91245786E+00   4.92959766E-01
    133  -5.41277648E+00  -4.92118329E+00   4.91593192E-01
    134  -5.41975268E+00  -4.92843965E+00   4.91313032E-01
    135  -5.42678495E+00  -4.93585748E+00   4.90927473E-01
    136  -5.43460383E+00  -4.94463474E+00   4.89969092E-01
    137  -5.44134094E+00  -4.95312028E+00   4.88220664E-01
    138  -5.44873182E+00  -4.96294101E+00   4.85790810E-01
    139  -5.45655276E+00  -4.97262999E+00   4.83922771E-01
    140  -5.46451018E+00  -4.98388063E+00   4.80629548E-01
    141  -5.47087776E+00  -4.99364175E+00   4.77236014E-01
    142  -5.47896294E+00  -5.00368441E+00   4.75278533E-01
    143  -5.48602940E+00  -5.01351455E+00   4.72514850E-01
    144  -5.49317260E+00  -5.02231271E+00   4.70859889E-01
    145  -5.50189916E+00  -5.03306035E+00   4.68838809E-01
    146  -5.51054231E+00  -5.04289233E+00   4.67649978E-01
    147  -5.51824415E+00  -5.05258771E+00   4.65656444E-01
    148  -5.52687271E+00  -5.06277740E+00   4.64095303E-01
    149  -5.53481751E+00  -5.07172297E+00   4.63094537E-01
    150  -5.54185799E+00  -5.08054608E+00   4.61311906E-01
    151  -5.54969670E+00  -5.08866923E+00   4.61027479E-01
    152  -5.55740503E+00  -5.09823232E+00   4.59172712E-01
    153  -5.56555984E+00  -5.10683207E+00   4.58727766E-01
    154  -5.57431191E+00  -5.11647268E+00   4.57839231E-01
    155  -5.58348640E+00  -5.12549321E+00   4.57993190E-01
    156  -5.59253949E+00  -5.13471659E+00   4.57822897E-01
    157  -5.60213347E+00  -5.14379486E+00   4.58338604E-01
    158  -5.61171444E+00  -5.15167074E+00   4.60043703E-01
    159  -5.62013698E+00  -5.15962952E+00   4.60507463E-01
    160  -5.62961039E+00  -5.16783657E+00   4.61773821E-01
    161  -5.63848093E+00  -5.17591632E+00   4.62564606E-01
    162  -5.64615723E+00  -5.18344610E+00   4.62711131E-01
    163  -5.65451832E+00  -5.19146850E+00   4.63049822E-01
    164  -5.66392270E+00  -5.20017318E+00   4.63749513E-01
    165  -5.67444160E+00  -5.20818115E+00   4.66260446E-01
    166  -5.68311372E+00  -5.21613183E+00   4.66981891E-01
    167  -5.69138885E+00  -5.22384879E+00   4.67540053E-01
    168  -5.69991398E+00  -5.23081218E+00   4.69101793E-01
    169  -5.70921525E+00  -5.23952684E+00   4.69688415E-01
    170  -5.71792177E+00  -5.24610816E+00   4.71813606E-01
    171  -5.72599958E+00  -5.25281234E+00   4.73187236E-01
    172  -5.73542904E+00  -5.26020118E+00   4.75227860E-01
    173  -5.74290877E+00  -5.26667460E+00   4.76234171E-01
    174  -5.75225382E+00  -5.27514960E+00   4.77104226E-01
    175  -5.76089633E+00  -5.28225282E+00   4.78643518E-01
    176  -5.76995015E+00  -5.28856312E+00   4.81387035E-01
    177  -5.77962372E+00  -5.29514690E+00   4.84476823E-01
    178  -5.78895432E+00  -5.30182226E+00   4.87132061E-01
    179  -5.79792355E+00  -5.30823479E+00   4.89688758E-01
    180  -5.80646203E+00  -5.31504553E+00   4.91416501E-01
    181  -5.81432228E+00  -5.32106589E+00   4.93256388E-01
    182  -5.82371877E+00  -5.32790176E+00   4.95817011E-01
    183  -5.83161089E+00  -5.33518528E+00   4.96425608E-01
    184  -5.84016322E+00  -5.34252733E+00   4.97635896E-01
    185  -5.84791618E+00  -5.34869309E+00   4.99223093E-01
    186  -5.85628317E+00  -5.35541427E+00   5.00868892E-01
    187  -5.86496723E+00  -5.36208851E+00   5.02878728E-01
    188  -5.87253077E+00  -5.36902273E+00   5.03508030E-01
    189  -5.88029634E+00  -5.37544586E+00   5.04850484E-01
    190  -5.88823077E+00  -5.38271458E+00   5.05516189E-01
    191  -5.89586017E+00  -5.38916986E+00   5.06690309E-01
    192  -5.90316726E+00  -5.39451517E+00   5.08652088E-01
    193  -5.91193015E+00  -5.40109943E+00   5.10830718E-01
    194  -5.92018235E+00  -5.40715963E+00   5.13022718E-01
    195  -5.92805562E+00  -5.41309896E+00   5.14956658E-01
    196  -5.93505968E+00  -5.41882170E+00   5.16237982E-01
    197  -5.94206286E+00  -5.42471603E+00   5.17346833E-01
    198  -5.94970592E+00  -5.43155792E+00   5.18148003E-01
    199  -5.95632071E+00  -5.43723365E+00   5.19087068E-01
    200  -5.96311809E+00  -5.44344451E+00   5.19673587E-01
    201  -5.96914932E+00  -5.44931940E+00   5.19829922E-01
    202  -5.97568448E+00  -5.45611221E+00   5.19572266E-01
    203  -5.98149138E+00  -5.46214869E+00   5.19342699E-01
    204  -5.98741550E+00  -5.46761787E+00   5.19797635E-01
    205  -5.99379624E+00  -5.47379969E+00   5.19996550E-01
    206  -5.99997282E+00  -5.47964720E+00   5.20325614E-01
    207  -6.00659774E+00  -5.48532971E+00   5.21268024E-01
    208  -6.01350818E+00  -5.49090212E+00   5.22606064E-01
    209  -6.01968623E+00  -5.49673301E+00   5.22953216E-01
    210  -6.02505466E+00  -5.50270377E+00   5.22350892E-01
    211  -6.03042374E+00  -5.50784598E+00   5.22577766E-01
    212  -6.03646600E+00  -5.51384098E+00   5.22625021E-01
    213  -6.04291870E+00  -5.51928149E+00   5.23637209E-01
    214  -6.04827563E+00  -5.52558605E+00   5.22689583E-01
    215  -6.05328588E+00  -5.53162721E+00   5.21658677E-01
    216  -6.05872593E+00  -5.53660909E+00   5.22116846E-01
    217  -6.06407030E+00  -5.54229305E+00   5.21777249E-01
    218  -6.06990410E+00  -5.54795601E+00   5.21948098E-01
    219  -6.07564027E+00  -5.55307608E+00   5.22564197E-01
    220  -6.08081633E+00  -5.55832042E+00   5.22495914E-01
    221  -6.08620626E+00  -5.56348410E+00   5.22722168E-01
    222  -6.09128663E+00  -5.56880290E+00   5.22483737E-01
    223  -6.09649001E+00  -5.57407116E+00   5.22418853E-01
    224  -6.10183640E+00  -5.57904177E+00   5.22794624E-01
    225  -6.10689430E+00  -5.58426565E+00   5.22628647E-01
    226  -6.11128389E+00  -5.58888823E+00   5.22395664E-01
    227  -6.11595301E+00  -5.59364113E+00   5.22311886E-01
    228  -6.12139752E+00  -5.59900614E+00   5.22391376E-01
    229  -6.12683256E+00  -5.60356304E+00   5.23269527E-01
    230  -6.13156178E+00  -5.60831749E+00   5.23244294E-01
    231  -6.13649076E+00  -5.61305125E+00   5.23439508E-01
    232  -6.14150148E+00  -5.61753894E+00   5.23962544E-01
    233  -6.14682214E+00  -5.62309679E+00   5.23725349E-01
    234  -6.15149365E+00  -5.62766467E+00   5.23828974E-01
    235  -6.15651387E+00  -5.63224740E+00   5.24266468E-01
    236  -6.16149124E+00  -5.63668509E+00   5.24806141E-01
    237  -6.16609513E+00  -5.64162772E+00   5.24467413E-01
